ID_DNA_RAD	Label	Alcool_ID	Mother_ID	Isolation_date	Death_date	Sex	Phenotype	P7.very.large.ep	P7.larg.ep	P7.med.ep	P7.small.ep	P7.ep.dist.very.large	P7.ep.dist.large	P7.ep.dist.medium	P7.ep.dist.small	P7.ep	P6.very.large.ep	P6.larg.ep	P6.med.ep	P6.small.ep	P6.ep.dist.very.large	P6.ep.dist.large	P6.ep.dist.medium	P6.ep.dist.small	P6.carp.curv.setae	P6.ep	P5.very.large.ep	P5.large.ep	P5.medium.ep	P5.small.ep	P5.ep.dist	P5.ep	P5.prop.curv.setae	P5.carp.curv.setae	P5.merus.curv.setae	P5.isch.curv.setae	P5.curv.setae	P4.small.ep	P4.prop.curv.setae	P4.carp.curv.setae	P4.merus.curv.setae	P4.isch.curv.setae	P4.curv.setae	P3.prop.curv.setae	P3.carp.curv.setae	P3.merus.curv.setae	P3.isch.curv.setae	P3.curv.setae	P2.prop.curv.setae	P2.carp.curv.setae	P2.merus.curv.setae	P2.isch.curv.setae	P2.curv.setae	P1.prop.curv.setae	P1.carp.curv.setae	P1.merus.curv.setae	P1.isch.curv.setae	P1.curv.setae	Photo_ID	Size	Note	Extracted	Family_level	P7.ep.mid	nb_tot_juv_brood1	nb_juv_brood1	nb_tot_juv_brood2	nb_juv_brood2	Name_offsprings_brood1	Name_offsprings_brood2	Species
NA	O169-6	5672	M6-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0680	2,535		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O170-4	5676	M6-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0684	2,91		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O170-5	5677	M6-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0685	2,829		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O170-6	5678	M6-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0686	2,673		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O171-4	5680	M6-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0689	2,693		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O141-3	5535	M10-6	08/07/2024	05/09/2024	M	praehirsuta	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	11	37	12	0	60	13	37	6	0	56	9	32	11	0	52	10	23	8	0	41	DSC_0564	1,998		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O141-4	5536	M10-6	08/07/2024	05/09/2024	M	praehirsuta	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	10	36	3	0	49	8	30	8	0	46	10	35	7	0	52	9	23	10	0	42	DSC_0565	1,737		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O142-3	5539	M10-6	08/07/2024	05/09/2024	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0568	1,789	"uncounted setae; small"	FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O143-6	5544	M10-6	08/07/2024	05/09/2024	M	praehirsuta	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	7	32	1	0	40	8	30	6	0	44	8	36	10	0	54	9	27	10	0	46	DSC_0573	1,921		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O144-4	5547	M24-1	08/07/2024	05/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0576	2,575	Slightly bent on photo	FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O145-2	5551	M24-1	08/07/2024	05/09/2024	F	NA	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0580	2,746	contact between 5521 and 5522	FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O145-3	5552	M24-1	08/07/2024	05/09/2024	M	praehirsuta	1	0	1	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	41	0	0	51	15	41	8	0	64	16	36	9	0	61	13	27	11	0	51	DSC_0581	2,037		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O146-1	5567	M24-1	08/07/2024	06/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0585	2,704		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O146-4	5569	M24-1	08/07/2024	06/09/2024	F	NA	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0587	2,759		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O146-6	5570	M24-1	08/07/2024	06/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0588	2,859		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O147-1	5571	M24-1	08/07/2024	06/09/2024	NA	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0589	2,8		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O147-6	5575	M24-1	08/07/2024	06/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0593	2,732		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E4705	Male49	4705	NA	NA	26/05/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	3	NA	1	2	0	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0630-DSC0634	2.02	Dead in aquarium after 2 days	TRUE	parents	NA	NA	NA	NA	NA	NA	NA	forsmani
E4729	Male1	4729	NA	NA	04/06/2024	M	praehirsuta	NA	1	0	1	NA	NA	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	13	35	0	NA	48	10	27	6	NA	43	9	29	8	NA	46	8	20	9	NA	37	DSC_0650-DSC_0651	2.07	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	praehirsuta
E4730	Male2	4730	NA	NA	04/06/2024	M	forsmani	NA	3	0	0	NA	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0652-DSC_0654	2.13	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4731	Male3	4731	NA	NA	04/06/2024	M	forsmani	NA	2	0	0	NA	NA	NA	NA	NA	NA	1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0655-DSC_0658	2.1	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4732	Male4	4732	NA	NA	04/06/2024	M	forsmani	NA	1	0	0	NA	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0659-DSC_0661	1.7	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4733	Male5	4733	NA	NA	04/06/2024	M	forsmani	NA	2	1	0	NA	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0662-DSC_0667	2.35	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4734	Male6	4734	NA	NA	04/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	1	NA	1	0	0	2	NA	2	DSC_0668-DSC0671	2.28	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4735	Male7	4735	NA	NA	04/06/2024	M	praehirsuta	NA	1	0	0	NA	NA	NA	NA	NA	NA	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	7	17	1	NA	25	8	18	8	NA	34	8	29	7	NA	44	7	19	9	NA	35	DSC_0673-DSC_0675	1.92	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4736	Male8	4736	NA	NA	04/06/2024	M	forsmani	NA	1	0	1	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0676-DSC_0678	2.32	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4737	Male9	4737	NA	NA	04/06/2024	M	praehirsuta	NA	2	0	1	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	12	> 40 	4	NA	> 56	14	> 30	6	NA	> 50	16	>30	12	NA	>58	9	20	5	NA	34	DSC_0679-DSC_0682	2.04	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4738	Male10	4738	NA	NA	04/06/2024	M	forsmani	NA	1	1	1	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0683-DSC_0684	2.59	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4739	Male11	4739	NA	NA	04/06/2024	M	praehirsuta	NA	1	0	0	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	5	23	2	NA	30	7	>30	6	NA	>43	6	29	11	NA	46	8	24	7	NA	39	DSC_0685-DSC_0686	1.72	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4740	Male12	4740	NA	NA	04/06/2024	M	praehirsuta	NA	1	1	0	NA	NA	NA	NA	NA	NA	0	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	2	NA	2	NA	12	>30	7	NA	>59	12	>30	11	NA	>53	15	>30	11	NA	>56	10	24	8	NA	42	DSC_0657-DSC_0689	2	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4741	Male13	4741	NA	NA	04/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	2	NA	2	0	0	2	NA	2	DSC_0690-DSC_0692	2.31	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4742	Male14	4742	NA	NA	04/06/2024	M	praehirsuta	NA	1	0	1	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	19	>30	3	NA	>52	20	>30	12	NA	>62	11	>30	21	NA	>62	19	>40	12	NA	>71	DSC_0693-DSC_0695	2.09	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4743	Male15	4743	NA	NA	04/06/2024	M	praehirsuta	NA	0	1	1	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	6	>25	4	NA	>35	8	>25	8	NA	>41	7	>25	13	NA	>45	5	17	8	NA	30	DSC_0696-DSC_0698	1.66	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4744	Male16	4744	NA	NA	04/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0699-DSC_0700	2.14	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4745	Male17	4745	NA	NA	04/06/2024	M	praehirsuta	NA	1	1	0	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	11	>25	4	NA	>40	7	>25	9	NA	>41	12	>25	13	NA	>50	13	>25	10	NA	>48	DSC_0701-DSC_0702	2.11	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4746	Male18	4746	NA	NA	04/06/2024	M	praehirsuta	NA	2	0	0	NA	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	8	>25	6	NA	>39	10	>25	7	NA	>42	8	>25	6	NA	>39	10	21	5	NA	36	DSC_0703-DSC_0706	2.01	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	praehirsuta
E4747	Male19	4747	NA	NA	04/06/2024	M	praehirsuta	NA	1	0	1	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	5	24	4	NA	33	11	>25	10	NA	>46	13	>25	6	NA	>44	9	19	6	NA	34	DSC_0707-DSC_0709	1.95	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4748	Male20	4748	NA	NA	04/06/2024	M	praehirsuta	NA	1	0	1	NA	NA	NA	NA	NA	NA	0	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	12	>25	4	NA	>41	19	>25	10	NA	>54	13	>25	11	NA	>49	6	20	5	NA	31	DSC_0710-DSC_0712	1.92	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4749	Male21	4749	NA	NA	04/06/2024	M	praehirsuta	NA	0	1	0	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	7	>25	0	NA	>32	15	>25	6	NA	>46	16	>25	7	NA	>48	12	18	4	NA	34	DSC_0713-DSC_0714	1.99	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4750	Male22	4750	NA	NA	05/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0715-DSC_0717	2.26	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4751	Male23	4751	NA	NA	05/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0718-DSC_0719	2.33	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4752	Male24	4752	NA	NA	05/06/2024	M	praehirsuta	NA	1	1	0	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	12	>25	2	NA	>39	21	>30	9	NA	>60	18	>25	9	NA	>52	15	>25	10	NA	>50	DSC_0720-DSC_0722	2.19	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	praehirsuta
E4753	Male25	4753	NA	NA	05/06/2024	M	praehirsuta	NA	1	0	1	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	7	>25	0	NA	>32	5	>25	7	NA	>37	9	>25	11	NA	>45	9	23	3	NA	35	DSC_0723-DSC_0725	1.83	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	praehirsuta
E4754	Male26	4754	NA	NA	05/06/2024	M	praehirsuta	NA	1	1	0	NA	NA	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	15	>25	3	NA	>43	17	>25	9	NA	>51	15	>25	7	NA	>47	19	>25	11	NA	>55	DSC_0726-DSC_0728	1.94	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	praehirsuta
E4755	Male27	4755	NA	NA	05/06/2024	M	praehirsuta	NA	1	0	0	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	5	>25	1	NA	>31	9	>25	4	NA	>38	5	20	6	NA	31	11	>25	4	NA	>40	DSC_0729-DSC_0732	1.9	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4756	Male28	4756	NA	NA	05/06/2024	M	forsmani	NA	2	1	0	NA	NA	NA	NA	NA	NA	0	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0733-DSC_0735	2.01	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4757	Male29	4757	NA	NA	05/06/2024	M	forsmani	NA	1	0	2	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0736-DSC_0738	2.12	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4758	Male30	4758	NA	NA	05/06/2024	M	praehirsuta	NA	2	0	1	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	12	>25	0	NA	>37	8	>25	6	NA	>39	15	>25	8	NA	>48	14	>25	8	NA	>47	DSC_0739-DSC_0741	2	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	praehirsuta
E4759	Male31	4759	NA	NA	05/06/2024	M	forsmani	NA	1	1	1	NA	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0742-DSC_0745	2.06	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4760	Male32	4760	NA	NA	05/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	1	NA	1	0	0	0	NA	0	DSC_0746-DSC_0748	2.31	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4761	Male33	4761	NA	NA	05/06/2024	M	forsmani	NA	1	1	0	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0750-DSC_0752	2.21	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4762	Male34	4762	NA	NA	05/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	2	NA	2	DSC_0753-DSC_0756	2.24	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4763	Male35	4763	NA	NA	05/06/2024	M	praehirsuta	NA	0	1	1	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	12	>25	0	NA	>37	9	>25	9	NA	>43	10	>25	8	NA	>43	12	23	8	NA	43	DSC_0757-DSC_0759	1.82	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4764	Male36	4764	NA	NA	05/06/2024	M	praehirsuta	NA	1	1	0	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	13	>25	4	NA	>42	14	>25	6	NA	>45	13	>25	7	NA	>45	12	>25	4	NA	>41	DSC_0760-DSC_0762	1.95	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4765r1	Male37	4765	NA	NA	05/06/2024	M	praehirsuta	NA	2	0	0	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	10	>25	0	NA	>35	12	>25	5	NA	>42	15	>25	7	NA	>47	12	>25	8	NA	>45	DSC_0763-DSC_0766	1.98	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4765r2	Male37	4765	NA	NA	05/06/2024	M	praehirsuta	NA	2	0	0	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	10	>25	0	NA	>35	12	>25	5	NA	>42	15	>25	7	NA	>47	12	>25	8	NA	>45	DSC_0763-DSC_0766	1.98	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	praehirsuta
E4766	Male38	4766	NA	NA	05/06/2024	M	forsmani	NA	1	1	1	NA	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0767-DSC_0769	2.4	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4767	Male39	4767	NA	NA	05/06/2024	M	forsmani	NA	1	1	0	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0770-DSC_0773	2.25	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
E4768	Male40	4768	NA	NA	05/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	0	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	1	NA	1	0	0	1	NA	1	DSC_0774-DSC_0777	2.29	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4769	Male41	4769	NA	NA	05/06/2024	M	forsmani	NA	2	1	0	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0778-DSC_0781	2.4	NA	TRUE	parents	0	NA	NA	NA	NA	NA	NA	forsmani
E4770	Male42	4770	NA	NA	05/06/2024	M	forsmani	NA	1	2	0	NA	NA	NA	NA	NA	NA	1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	DSC_0782-DSC_0797	2.23	NA	TRUE	parents	1	NA	NA	NA	NA	NA	NA	forsmani
